Titration Data Only,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,,"Scope 1/1, Sample 1/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/19",,,,,,,,,,,,,,,,,,,,,
,Time,,,,,Meas. value,,,,,,Temp.,,,dE,,,,,,,,,,
,[s],,,,,[mV],,,,,,[°C],,,[mV],,,,,,,,,,
,1,,,,,-27.0,,,,,,19.5,,,,,,,,,,,,,
,2,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,3,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,4,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,5,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,6,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,7,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,8,,,,,-27.0,,,,,,19.5,,,0.0,,,,,,,,,,
,9,,,,,-27.1,,,,,,19.5,,,-0.1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Titration (EP) [1],,,,,,,,"Scope 1/1, Sample 1/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 1/19",,,,,,,,,,,,,,,,,,,,,
,Time,,V,,,,Meas. value,,dV,,,,Temp.,dE,,,,,,EP,,,,,
,[s],,[mL],,,,[mV],,[mL],,,,[°C],[mV],,,,,,,,,,,
,15,,0.6315,,,,73.2,,0.1120,,,,19.9,9.5,,,,,,,,,,,
,16,,0.7560,,,,86.0,,0.1245,,,,19.9,12.8,,,,,,,,,,,
,17,,0.8525,,,,103.7,,0.0965,,,,19.9,17.7,,,,,,,,,,,
,18,,0.8605,,,,101.7,,0.0080,,,,19.9,-2.0,,,,,,,,,,,
,19,,0.8690,,,,99.6,,0.0085,,,,19.9,-2.1,,,,,,,,,,,
,20,,0.8815,,,,101.6,,0.0125,,,,19.9,2.0,,,,,,,,,,,
,21,,0.8995,,,,105.5,,0.0180,,,,19.9,3.9,,,,,,,,,,,
,22,,0.9215,,,,112.1,,0.0220,,,,19.9,6.6,,,,,,,,,,,
,23,,0.9465,,,,117.6,,0.0250,,,,19.9,5.5,,,,,,,,,,,
,24,,0.9735,,,,124.4,,0.0270,,,,19.9,6.8,,,,,,,,,,,
,25,,0.9990,,,,132.3,,0.0255,,,,19.9,7.9,,,,,,,,,,,
,26,,1.0195,,,,140.4,,0.0205,,,,19.9,8.1,,,,,,,,,,,
,27,,1.0305,,,,145.8,,0.0110,,,,19.9,5.4,,,,,,,,,,,
,28,,1.0400,,,,149.2,,0.0095,,,,19.9,3.4,,,,,,,,,,,
,29,,1.0510,,,,153.5,,0.0110,,,,19.9,4.3,,,,,,,,,,,
,30,,1.0625,,,,158.3,,0.0115,,,,19.9,4.8,,,,,,,,,,,
,31,,1.0725,,,,162.8,,0.0100,,,,19.9,4.5,,,,,,,,,,,
,32,,1.0795,,,,166.5,,0.0070,,,,19.9,3.7,,,,,,,,,,,
,33,,1.0840,,,,168.7,,0.0045,,,,19.9,2.2,,,,,,,,,,,
,34,,1.0900,,,,170.8,,0.0060,,,,19.9,2.1,,,,,,,,,,,
,35,,1.0970,,,,172.7,,0.0070,,,,19.9,1.9,,,,,,,,,,,
,36,,1.1055,,,,175.0,,0.0085,,,,19.9,2.3,,,,,,,,,,,
,37,,1.1125,,,,177.2,,0.0070,,,,19.9,2.2,,,,,,,,,,,
,38,,1.1190,,,,179.6,,0.0065,,,,19.9,2.4,,,,,,,,,,,
,39,,1.1230,,,,181.1,,0.0040,,,,19.9,1.5,,,,,,,,,,,
,40,,1.1270,,,,182.2,,0.0040,,,,19.9,1.1,,,,,,,,,,,
,41,,1.1310,,,,183.1,,0.0040,,,,19.9,0.9,,,,,,,,,,,
,42,,1.1365,,,,184.1,,0.0055,,,,19.9,1.0,,,,,,,,,,,
,43,,1.1420,,,,185.2,,0.0055,,,,19.9,1.1,,,,,,,,,,,
,44,,1.1465,,,,186.5,,0.0045,,,,19.9,1.3,,,,,,,,,,,
,45,,1.1495,,,,187.4,,0.0030,,,,19.9,0.9,,,,,,,,,,,
,46,,1.1520,,,,187.9,,0.0025,,,,19.9,0.5,,,,,,,,,,,
,47,,1.1555,,,,188.5,,0.0035,,,,19.9,0.6,,,,,,,,,,,
,48,,1.1595,,,,189.0,,0.0040,,,,19.9,0.5,,,,,,,,,,,
,49,,1.1630,,,,189.8,,0.0035,,,,19.9,0.8,,,,,,,,,,,
,50,,1.1655,,,,190.2,,0.0025,,,,19.9,0.4,,,,,,,,,,,
,51,,1.1680,,,,190.6,,0.0025,,,,19.9,0.4,,,,,,,,,,,
,52,,1.1705,,,,191.1,,0.0025,,,,19.9,0.5,,,,,,,,,,,
,53,,1.1730,,,,191.6,,0.0025,,,,19.9,0.5,,,,,,,,,,,
,54,,1.1750,,,,191.9,,0.0020,,,,19.9,0.3,,,,,,,,,,,
,55,,1.1765,,,,192.2,,0.0015,,,,19.9,0.3,,,,,,,,,,,
,56,,1.1780,,,,192.6,,0.0015,,,,19.9,0.4,,,,,,,,,,,
,57,,1.1795,,,,192.8,,0.0015,,,,19.9,0.2,,,,,,,,,,,
,58,,1.1815,,,,193.1,,0.0020,,,,19.9,0.3,,,,,,,,,,,
,59,,1.1815,,,,193.3,,0.0000,,,,19.9,0.2,,,,,,,,,,,
,60,,1.1825,,,,193.4,,0.0010,,,,19.9,0.1,,,,,,,,,,,
,61,,1.1850,,,,193.6,,0.0025,,,,19.9,0.2,,,,,,,,,,,
,62,,1.1860,,,,193.9,,0.0010,,,,19.9,0.3,,,,,,,,,,,
,,,1.18625,,,,194.0,,,,,,,,,,,,,EP,,,,,
,63,,1.1865,,,,194.1,,0.0005,,,,19.9,0.2,,,,,,,,,,,
,64,,1.1865,,,,194.1,,0.0000,,,,20.0,0.0,,,,,,,,,,,
,65,,1.1865,,,,194.2,,0.0000,,,,19.9,0.1,,,,,,,,,,,
,66,,1.1865,,,,194.2,,0.0000,,,,19.9,0.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Titration (EQP) [2],,,,,,,,"Scope 1/1, Sample 12/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 12/19",,,,,,,,,,,,,,,,,,,,,
,Time,,V,,,,Meas. value,,dV,,,,Temp.,dE,,,,,dE/dV,,,,,,
,[s],,[mL],,,,[mV],,[mL],,,,[°C],[mV],,,,,[mV/mL],,,,,,
,0,,0.0000,,,,194.4,,,,,,20.2,,,,,,,,,,,,
,3,,0.0200,,,,196.9,,0.0200,,,,20.2,2.5,,,,,,,,,,,
,6,,0.0400,,,,199.5,,0.0200,,,,20.2,2.6,,,,,,,,,,,
,9,,0.0600,,,,202.0,,0.0200,,,,20.2,2.5,,,,,,,,,,,
,12,,0.0800,,,,204.2,,0.0200,,,,20.2,2.2,,,,,,,,,,,
,15,,0.1000,,,,206.3,,0.0200,,,,20.2,2.1,,,,,99.99,,,,,,
,18,,0.1200,,,,208.2,,0.0200,,,,20.2,1.9,,,,,90.61,,,,,,
,21,,0.1400,,,,210.0,,0.0200,,,,20.2,1.8,,,,,83.56,,,,,,
,24,,0.1600,,,,211.5,,0.0200,,,,20.2,1.5,,,,,78.34,,,,,,
,27,,0.1800,,,,213.0,,0.0200,,,,20.2,1.5,,,,,73.63,,,,,,
,30,,0.2000,,,,214.5,,0.0200,,,,20.2,1.5,,,,,69.89,,,,,,
,33,,0.2200,,,,215.9,,0.0200,,,,20.2,1.4,,,,,66.92,,,,,,
,36,,0.2400,,,,217.2,,0.0200,,,,20.2,1.3,,,,,64.52,,,,,,
,39,,0.2600,,,,218.4,,0.0200,,,,20.2,1.2,,,,,61.21,,,,,,
,42,,0.2800,,,,219.6,,0.0200,,,,20.2,1.2,,,,,58.49,,,,,,
,45,,0.3000,,,,220.8,,0.0200,,,,20.2,1.2,,,,,56.00,,,,,,
,48,,0.3200,,,,221.9,,0.0200,,,,20.2,1.1,,,,,53.21,,,,,,
,51,,0.3400,,,,222.9,,0.0200,,,,20.2,1.0,,,,,50.51,,,,,,
,54,,0.3600,,,,223.9,,0.0200,,,,20.2,1.0,,,,,47.42,,,,,,
,57,,0.3800,,,,224.8,,0.0200,,,,20.2,0.9,,,,,45.41,,,,,,
,60,,0.4000,,,,225.7,,0.0200,,,,20.2,0.9,,,,,44.22,,,,,,
,64,,0.4200,,,,226.6,,0.0200,,,,20.2,0.9,,,,,43.20,,,,,,
,66,,0.4400,,,,227.4,,0.0200,,,,20.2,0.8,,,,,42.50,,,,,,
,70,,0.4600,,,,228.3,,0.0200,,,,20.2,0.9,,,,,41.80,,,,,,
,72,,0.4800,,,,229.1,,0.0200,,,,20.2,0.8,,,,,40.49,,,,,,
,76,,0.5000,,,,229.9,,0.0200,,,,20.2,0.8,,,,,39.30,,,,,,
,78,,0.5200,,,,230.7,,0.0200,,,,20.2,0.8,,,,,37.50,,,,,,
,82,,0.5400,,,,231.4,,0.0200,,,,20.2,0.7,,,,,35.70,,,,,,
,84,,0.5600,,,,232.1,,0.0200,,,,20.2,0.7,,,,,34.51,,,,,,
,88,,0.5800,,,,232.8,,0.0200,,,,20.2,0.7,,,,,33.20,,,,,,
,91,,0.6000,,,,233.4,,0.0200,,,,20.2,0.6,,,,,31.92,,,,,,
,94,,0.6200,,,,234.1,,0.0200,,,,20.2,0.7,,,,,31.49,,,,,,
,97,,0.6400,,,,234.7,,0.0200,,,,20.2,0.6,,,,,31.50,,,,,,
,100,,0.6600,,,,235.3,,0.0200,,,,20.2,0.6,,,,,31.22,,,,,,
,103,,0.6800,,,,235.9,,0.0200,,,,20.2,0.6,,,,,31.06,,,,,,
,106,,0.7000,,,,236.6,,0.0200,,,,20.2,0.7,,,,,30.29,,,,,,
,109,,0.7200,,,,237.2,,0.0200,,,,20.2,0.6,,,,,29.50,,,,,,
,112,,0.7400,,,,237.7,,0.0200,,,,20.2,0.5,,,,,28.01,,,,,,
,115,,0.7600,,,,238.3,,0.0200,,,,20.2,0.6,,,,,26.49,,,,,,
,118,,0.7800,,,,238.8,,0.0200,,,,20.2,0.5,,,,,25.41,,,,,,
,121,,0.8000,,,,239.3,,0.0200,,,,20.2,0.5,,,,,25.22,,,,,,
,124,,0.8200,,,,239.8,,0.0200,,,,20.2,0.5,,,,,24.99,,,,,,
,127,,0.8400,,,,240.3,,0.0200,,,,20.2,0.5,,,,,25.00,,,,,,
,130,,0.8600,,,,240.8,,0.0200,,,,20.2,0.5,,,,,25.01,,,,,,
,133,,0.8800,,,,241.3,,0.0200,,,,20.2,0.5,,,,,24.78,,,,,,
,136,,0.9000,,,,241.8,,0.0200,,,,20.2,0.5,,,,,24.30,,,,,,
,139,,0.9200,,,,242.3,,0.0200,,,,20.2,0.5,,,,,23.50,,,,,,
,142,,0.9400,,,,242.7,,0.0200,,,,20.2,0.4,,,,,22.21,,,,,,
,145,,0.9600,,,,243.2,,0.0200,,,,20.2,0.5,,,,,21.49,,,,,,
,148,,0.9800,,,,243.6,,0.0200,,,,20.2,0.4,,,,,21.21,,,,,,
,151,,1.0000,,,,244.0,,0.0200,,,,20.2,0.4,,,,,21.22,,,,,,
,154,,1.0200,,,,244.4,,0.0200,,,,20.2,0.4,,,,,,,,,,,
,157,,1.0400,,,,244.9,,0.0200,,,,20.2,0.5,,,,,,,,,,,
,160,,1.0600,,,,245.3,,0.0200,,,,20.2,0.4,,,,,,,,,,,
,163,,1.0800,,,,245.7,,0.0200,,,,20.2,0.4,,,,,,,,,,,
,166,,1.1000,,,,246.1,,0.0200,,,,20.2,0.4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,,"Scope 1/1, Sample 13/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 13/19",,,,,,,,,,,,,,,,,,,,,
,Time,,,,,Meas. value,,,,,,Temp.,,,dE,,,,,,,,,,
,[s],,,,,[mV],,,,,,[°C],,,[mV],,,,,,,,,,
,1,,,,,-7.8,,,,,,19.9,,,,,,,,,,,,,
,2,,,,,-7.9,,,,,,19.9,,,-0.1,,,,,,,,,,
,3,,,,,-7.9,,,,,,19.9,,,0.0,,,,,,,,,,
,4,,,,,-8.0,,,,,,19.9,,,-0.1,,,,,,,,,,
,5,,,,,-8.0,,,,,,19.9,,,0.0,,,,,,,,,,
,6,,,,,-8.1,,,,,,19.9,,,-0.1,,,,,,,,,,
,7,,,,,-8.1,,,,,,19.9,,,0.0,,,,,,,,,,
,8,,,,,-8.1,,,,,,19.9,,,0.0,,,,,,,,,,
,9,,,,,-8.2,,,,,,19.9,,,-0.1,,,,,,,,,,
,10,,,,,-8.2,,,,,,19.9,,,0.0,,,,,,,,,,
,11,,,,,-8.3,,,,,,19.9,,,-0.1,,,,,,,,,,
,12,,,,,-8.3,,,,,,19.9,,,0.0,,,,,,,,,,
,13,,,,,-8.3,,,,,,19.9,,,0.0,,,,,,,,,,
,14,,,,,-8.4,,,,,,19.9,,,-0.1,,,,,,,,,,
,15,,,,,-8.4,,,,,,19.9,,,0.0,,,,,,,,,,
,16,,,,,-8.5,,,,,,19.9,,,-0.1,,,,,,,,,,
,17,,,,,-8.5,,,,,,19.9,,,0.0,,,,,,,,,,
,18,,,,,-8.6,,,,,,19.9,,,-0.1,,,,,,,,,,
,19,,,,,-8.6,,,,,,19.9,,,0.0,,,,,,,,,,
,20,,,,,-8.6,,,,,,19.9,,,0.0,,,,,,,,,,
,21,,,,,-8.7,,,,,,19.9,,,-0.1,,,,,,,,,,
,22,,,,,-8.7,,,,,,19.9,,,0.0,,,,,,,,,,
,23,,,,,-8.8,,,,,,19.9,,,-0.1,,,,,,,,,,
,24,,,,,-8.8,,,,,,19.9,,,0.0,,,,,,,,,,
,25,,,,,-8.8,,,,,,19.9,,,0.0,,,,,,,,,,
,26,,,,,-8.9,,,,,,19.9,,,-0.1,,,,,,,,,,
,27,,,,,-8.9,,,,,,19.9,,,0.0,,,,,,,,,,
,28,,,,,-8.9,,,,,,19.9,,,0.0,,,,,,,,,,
,29,,,,,-9.0,,,,,,19.9,,,-0.1,,,,,,,,,,
,30,,,,,-9.0,,,,,,19.9,,,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Titration (EP) [1],,,,,,,,"Scope 1/1, Sample 13/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 13/19",,,,,,,,,,,,,,,,,,,,,
,Time,,V,,,,Meas. value,,dV,,,,Temp.,dE,,,,,,EP,,,,,
,[s],,[mL],,,,[mV],,[mL],,,,[°C],[mV],,,,,,,,,,,
,0,,0.0000,,,,-9.3,,,,,,19.9,,,,,,,,,,,,
,1,,0.0010,,,,-9.4,,0.0010,,,,19.9,-0.1,,,,,,,,,,,
,2,,0.0050,,,,-9.4,,0.0040,,,,19.9,0.0,,,,,,,,,,,
,3,,0.0110,,,,-8.6,,0.0060,,,,19.9,0.8,,,,,,,,,,,
,4,,0.0200,,,,-5.7,,0.0090,,,,19.9,2.9,,,,,,,,,,,
,5,,0.0340,,,,-1.7,,0.0140,,,,19.9,4.0,,,,,,,,,,,
,6,,0.0550,,,,3.5,,0.0210,,,,19.9,5.2,,,,,,,,,,,
,7,,0.0800,,,,9.0,,0.0250,,,,19.9,5.5,,,,,,,,,,,
,8,,0.1145,,,,14.8,,0.0345,,,,19.9,5.8,,,,,,,,,,,
,9,,0.1570,,,,21.1,,0.0425,,,,19.9,6.3,,,,,,,,,,,
,10,,0.2090,,,,29.1,,0.0520,,,,19.9,8.0,,,,,,,,,,,
,11,,0.2715,,,,37.8,,0.0625,,,,19.9,8.7,,,,,,,,,,,
,12,,0.3470,,,,44.9,,0.0755,,,,19.9,7.1,,,,,,,,,,,
,13,,0.4350,,,,53.0,,0.0880,,,,19.9,8.1,,,,,,,,,,,
,14,,0.5250,,,,64.7,,0.0900,,,,19.9,11.7,,,,,,,,,,,
,15,,0.6380,,,,77.7,,0.1130,,,,19.9,13.0,,,,,,,,,,,
,16,,0.7645,,,,95.6,,0.1265,,,,19.9,17.9,,,,,,,,,,,
,17,,0.8155,,,,104.7,,0.0510,,,,19.9,9.1,,,,,,,,,,,
,18,,0.8295,,,,101.7,,0.0140,,,,19.9,-3.0,,,,,,,,,,,
,19,,0.8450,,,,104.0,,0.0155,,,,19.9,2.3,,,,,,,,,,,
,20,,0.8690,,,,108.9,,0.0240,,,,19.9,4.9,,,,,,,,,,,
,21,,0.8955,,,,116.3,,0.0265,,,,19.9,7.4,,,,,,,,,,,
,22,,0.9240,,,,126.3,,0.0285,,,,19.9,10.0,,,,,,,,,,,
,23,,0.9415,,,,133.2,,0.0175,,,,19.9,6.9,,,,,,,,,,,
,24,,0.9550,,,,137.7,,0.0135,,,,19.9,4.5,,,,,,,,,,,
,25,,0.9680,,,,142.4,,0.0130,,,,19.9,4.7,,,,,,,,,,,
,26,,0.9835,,,,148.6,,0.0155,,,,19.9,6.2,,,,,,,,,,,
,27,,0.9955,,,,155.6,,0.0120,,,,19.9,7.0,,,,,,,,,,,
,28,,1.0005,,,,159.2,,0.0050,,,,19.9,3.6,,,,,,,,,,,
,29,,1.0050,,,,161.4,,0.0045,,,,19.9,2.2,,,,,,,,,,,
,30,,1.0115,,,,163.6,,0.0065,,,,19.9,2.2,,,,,,,,,,,
,31,,1.0180,,,,166.3,,0.0065,,,,19.9,2.7,,,,,,,,,,,
,32,,1.0265,,,,169.3,,0.0085,,,,19.9,3.0,,,,,,,,,,,
,33,,1.0350,,,,172.4,,0.0085,,,,19.9,3.1,,,,,,,,,,,
,34,,1.0415,,,,174.9,,0.0065,,,,19.9,2.5,,,,,,,,,,,
,35,,1.0470,,,,176.9,,0.0055,,,,19.9,2.0,,,,,,,,,,,
,36,,1.0525,,,,178.5,,0.0055,,,,19.9,1.6,,,,,,,,,,,
,37,,1.0575,,,,180.1,,0.0050,,,,19.9,1.6,,,,,,,,,,,
,38,,1.0635,,,,181.3,,0.0060,,,,19.9,1.2,,,,,,,,,,,
,39,,1.0695,,,,182.9,,0.0060,,,,19.9,1.6,,,,,,,,,,,
,40,,1.0750,,,,184.2,,0.0055,,,,19.9,1.3,,,,,,,,,,,
,41,,1.0790,,,,185.5,,0.0040,,,,19.9,1.3,,,,,,,,,,,
,42,,1.0820,,,,186.4,,0.0030,,,,19.9,0.9,,,,,,,,,,,
,43,,1.0845,,,,187.0,,0.0025,,,,19.9,0.6,,,,,,,,,,,
,44,,1.0875,,,,187.7,,0.0030,,,,19.9,0.7,,,,,,,,,,,
,45,,1.0910,,,,188.3,,0.0035,,,,19.9,0.6,,,,,,,,,,,
,46,,1.0950,,,,189.1,,0.0040,,,,19.9,0.8,,,,,,,,,,,
,47,,1.0975,,,,189.7,,0.0025,,,,19.9,0.6,,,,,,,,,,,
,48,,1.1000,,,,190.3,,0.0025,,,,19.9,0.6,,,,,,,,,,,
,49,,1.1020,,,,190.8,,0.0020,,,,19.9,0.5,,,,,,,,,,,
,50,,1.1045,,,,191.2,,0.0025,,,,19.9,0.4,,,,,,,,,,,
,51,,1.1060,,,,191.8,,0.0015,,,,19.9,0.6,,,,,,,,,,,
,52,,1.1085,,,,192.1,,0.0025,,,,19.9,0.3,,,,,,,,,,,
,53,,1.1100,,,,192.6,,0.0015,,,,19.9,0.5,,,,,,,,,,,
,54,,1.1100,,,,192.8,,0.0000,,,,19.9,0.2,,,,,,,,,,,
,55,,1.1110,,,,193.0,,0.0010,,,,19.9,0.2,,,,,,,,,,,
,56,,1.1135,,,,193.2,,0.0025,,,,19.9,0.2,,,,,,,,,,,
,57,,1.1140,,,,193.5,,0.0005,,,,19.9,0.3,,,,,,,,,,,
,58,,1.1150,,,,193.7,,0.0010,,,,19.9,0.2,,,,,,,,,,,
,59,,1.1170,,,,193.9,,0.0020,,,,19.9,0.2,,,,,,,,,,,
,,,1.117333,,,,194.0,,,,,,,,,,,,,EP,,,,,
,60,,1.1180,,,,194.2,,0.0010,,,,19.9,0.3,,,,,,,,,,,
,61,,1.1180,,,,194.3,,0.0000,,,,19.9,0.1,,,,,,,,,,,
,62,,1.1180,,,,194.4,,0.0000,,,,19.9,0.1,,,,,,,,,,,
,63,,1.1180,,,,194.5,,0.0000,,,,19.9,0.1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Titration (EQP) [2],,,,,,,,"Scope 1/1, Sample 13/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 13/19",,,,,,,,,,,,,,,,,,,,,
,Time,,V,,,,Meas. value,,dV,,,,Temp.,dE,,,,,dE/dV,,,,,,
,[s],,[mL],,,,[mV],,[mL],,,,[°C],[mV],,,,,[mV/mL],,,,,,
,0,,0.0000,,,,194.7,,,,,,20.2,,,,,,,,,,,,
,3,,0.0200,,,,197.3,,0.0200,,,,20.2,2.6,,,,,,,,,,,
,6,,0.0400,,,,200.0,,0.0200,,,,20.2,2.7,,,,,,,,,,,
,9,,0.0600,,,,202.6,,0.0200,,,,20.2,2.6,,,,,,,,,,,
,12,,0.0800,,,,204.9,,0.0200,,,,20.2,2.3,,,,,,,,,,,
,15,,0.1000,,,,207.1,,0.0200,,,,20.2,2.2,,,,,104.29,,,,,,
,18,,0.1200,,,,209.1,,0.0200,,,,20.2,2.0,,,,,94.40,,,,,,
,21,,0.1400,,,,210.9,,0.0200,,,,20.2,1.8,,,,,85.77,,,,,,
,24,,0.1600,,,,212.5,,0.0200,,,,20.2,1.6,,,,,79.33,,,,,,
,27,,0.1800,,,,214.0,,0.0200,,,,20.2,1.5,,,,,73.55,,,,,,
,30,,0.2000,,,,215.5,,0.0200,,,,20.2,1.5,,,,,69.82,,,,,,
,33,,0.2200,,,,216.8,,0.0200,,,,20.2,1.3,,,,,67.42,,,,,,
,36,,0.2400,,,,218.2,,0.0200,,,,20.2,1.4,,,,,65.51,,,,,,
,39,,0.2600,,,,219.4,,0.0200,,,,20.2,1.2,,,,,62.99,,,,,,
,42,,0.2800,,,,220.7,,0.0200,,,,20.2,1.3,,,,,60.00,,,,,,
,45,,0.3000,,,,221.9,,0.0200,,,,20.2,1.2,,,,,57.27,,,,,,
,48,,0.3200,,,,223.0,,0.0200,,,,20.2,1.1,,,,,53.94,,,,,,
,51,,0.3400,,,,224.0,,0.0200,,,,20.2,1.0,,,,,51.50,,,,,,
,54,,0.3600,,,,225.0,,0.0200,,,,20.2,1.0,,,,,48.71,,,,,,
,57,,0.3800,,,,226.0,,0.0200,,,,20.2,1.0,,,,,46.41,,,,,,
,60,,0.4000,,,,226.9,,0.0200,,,,20.2,0.9,,,,,44.70,,,,,,
,63,,0.4200,,,,227.8,,0.0200,,,,20.2,0.9,,,,,43.22,,,,,,
,66,,0.4400,,,,228.6,,0.0200,,,,20.2,0.8,,,,,42.21,,,,,,
,70,,0.4600,,,,229.4,,0.0200,,,,20.2,0.8,,,,,41.51,,,,,,
,72,,0.4800,,,,230.3,,0.0200,,,,20.2,0.9,,,,,40.78,,,,,,
,75,,0.5000,,,,231.1,,0.0200,,,,20.2,0.8,,,,,39.49,,,,,,
,78,,0.5200,,,,231.9,,0.0200,,,,20.2,0.8,,,,,38.30,,,,,,
,82,,0.5400,,,,232.6,,0.0200,,,,20.2,0.7,,,,,36.21,,,,,,
,84,,0.5600,,,,233.3,,0.0200,,,,20.2,0.7,,,,,34.70,,,,,,
,88,,0.5800,,,,234.0,,0.0200,,,,20.2,0.7,,,,,34.00,,,,,,
,91,,0.6000,,,,234.7,,0.0200,,,,20.2,0.7,,,,,33.21,,,,,,
,94,,0.6200,,,,235.3,,0.0200,,,,20.2,0.6,,,,,32.50,,,,,,
,97,,0.6400,,,,236.0,,0.0200,,,,20.2,0.7,,,,,31.50,,,,,,
,100,,0.6600,,,,236.6,,0.0200,,,,20.2,0.6,,,,,30.99,,,,,,
,103,,0.6800,,,,237.2,,0.0200,,,,20.2,0.6,,,,,30.23,,,,,,
,106,,0.7000,,,,237.8,,0.0200,,,,20.2,0.6,,,,,29.77,,,,,,
,109,,0.7200,,,,238.4,,0.0200,,,,20.2,0.6,,,,,29.01,,,,,,
,112,,0.7400,,,,239.0,,0.0200,,,,20.2,0.6,,,,,28.50,,,,,,
,115,,0.7600,,,,239.5,,0.0200,,,,20.2,0.5,,,,,27.50,,,,,,
,118,,0.7800,,,,240.1,,0.0200,,,,20.2,0.6,,,,,26.50,,,,,,
,121,,0.8000,,,,240.6,,0.0200,,,,20.2,0.5,,,,,25.70,,,,,,
,124,,0.8200,,,,241.1,,0.0200,,,,20.2,0.5,,,,,25.22,,,,,,
,127,,0.8400,,,,241.6,,0.0200,,,,20.2,0.5,,,,,25.29,,,,,,
,130,,0.8600,,,,242.1,,0.0200,,,,20.2,0.5,,,,,24.71,,,,,,
,133,,0.8800,,,,242.6,,0.0200,,,,20.2,0.5,,,,,24.78,,,,,,
,136,,0.9000,,,,243.1,,0.0200,,,,20.2,0.5,,,,,24.01,,,,,,
,139,,0.9200,,,,243.6,,0.0200,,,,20.2,0.5,,,,,23.49,,,,,,
,142,,0.9400,,,,244.0,,0.0200,,,,20.2,0.4,,,,,23.01,,,,,,
,145,,0.9600,,,,244.5,,0.0200,,,,20.2,0.5,,,,,,,,,,,
,148,,0.9800,,,,244.9,,0.0200,,,,20.2,0.4,,,,,,,,,,,
,151,,1.0000,,,,245.4,,0.0200,,,,20.2,0.5,,,,,,,,,,,
,154,,1.0200,,,,245.8,,0.0200,,,,20.2,0.4,,,,,,,,,,,
,157,,1.0400,,,,246.2,,0.0200,,,,20.2,0.4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measure (normal) [1],,,,,,,,"Scope 1/1, Sample 14/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 14/19",,,,,,,,,,,,,,,,,,,,,
,Time,,,,,Meas. value,,,,,,Temp.,,,dE,,,,,,,,,,
,[s],,,,,[mV],,,,,,[°C],,,[mV],,,,,,,,,,
,1,,,,,-57.1,,,,,,19.8,,,,,,,,,,,,,
,2,,,,,-57.1,,,,,,19.8,,,0.0,,,,,,,,,,
,3,,,,,-57.1,,,,,,19.8,,,0.0,,,,,,,,,,
,4,,,,,-57.1,,,,,,19.8,,,0.0,,,,,,,,,,
,5,,,,,-57.2,,,,,,19.8,,,-0.1,,,,,,,,,,
,6,,,,,-57.2,,,,,,19.8,,,0.0,,,,,,,,,,
,7,,,,,-57.2,,,,,,19.8,,,0.0,,,,,,,,,,
,8,,,,,-57.2,,,,,,19.8,,,0.0,,,,,,,,,,
,9,,,,,-57.2,,,,,,19.8,,,0.0,,,,,,,,,,
,10,,,,,-57.2,,,,,,19.8,,,0.0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Titration (EP) [1],,,,,,,,"Scope 1/1, Sample 14/19",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Measured Values,,,,"Scope 1/1, Sample 14/19",,,,,,,,,,,,,,,,,,,,,
,Time,,V,,,,Meas. value,,dV,,,,Temp.,dE,,,,,,EP,,,,,
,[s],,[mL],,,,[mV],,[mL],,,,[°C],[mV],,,,,,,,,,,
,0,,0.0000,,,,-57.2,,,,,,19.8,,,,,,,,,,,,
