"","datetime","ctd_temp","ctd_sal","ctd_o2_mg_l","pH_int","pH_ext","abs_pH_diff","pH_int_v","pH_ext_v","abs_v_diff","pH_temp","press_dbar","cond_Sm","RH","pH_int_temp"
"158",2020-12-17 06:00:01,15.168,32.3232,8.222,7.9971,8.0392,0.0420999999999996,-0.909516,-0.860105,0.049411,15.0649,0.16,4.01209,9.1,15.3
"159",2020-12-17 06:20:01,15.1663,32.3261,8.223,7.9977,8.04,0.0422999999999991,-0.909486,-0.860066,0.04942,15.0466,0.16,4.01224,9.1,15.3
"160",2020-12-17 06:40:01,15.17,32.3269,8.222,7.9986,8.0402,0.0416000000000007,-0.90943,-0.86005,0.04938,15.0409,0.161,4.01267,9.1,15.3
"161",2020-12-17 07:00:01,15.1514,32.3291,8.224,7.999,8.0411,0.0421000000000005,-0.909414,-0.860019,0.049395,15.0308,0.159,4.01121,9.1,15.3
"162",2020-12-17 07:20:01,15.1299,32.3291,8.226,7.9993,8.0413,0.0419999999999998,-0.909409,-0.860024,0.049385,15.0168,0.158,4.00924,9,15.3
"163",2020-12-17 07:40:01,15.1063,32.3297,8.228,8.0006,8.0425,0.0419,-0.909339,-0.859979,0.04936,14.9973,0.154,4.00714,9,15.2
"164",2020-12-17 08:00:01,15.1244,32.3311,8.229,8.0012,8.043,0.0417999999999985,-0.909298,-0.859934,0.0493640000000001,14.9897,0.155,4.00895,9,15.2
"165",2020-12-17 08:20:01,15.1254,32.3314,8.224,8.0015,8.0423,0.0407999999999991,-0.909285,-0.859971,0.049314,14.9893,0.153,4.00908,9,15.2
"166",2020-12-17 08:40:01,15.1122,32.3328,8.227,8.0012,8.0423,0.0410999999999984,-0.909307,-0.859987,0.04932,14.9837,0.151,4.00803,9,15.2
"167",2020-12-17 09:00:01,15.0957,32.3337,8.227,8.003,8.0448,0.0418000000000003,-0.909205,-0.859858,0.049347,14.9737,0.143,4.00661,9,15.2
"168",2020-12-17 09:20:01,15.0778,32.3342,8.226,8.0034,8.0447,0.0413000000000014,-0.909194,-0.859879,0.049315,14.9597,0.139,4.00501,9,15.2
"169",2020-12-17 09:40:01,15.0995,32.3355,8.224,8.0033,8.0436,0.0403000000000002,-0.909191,-0.859922,0.049269,14.9577,0.137,4.00715,9,15.2
"170",2020-12-17 10:00:01,15.1034,32.3364,8.224,8.0035,8.0441,0.0405999999999995,-0.909177,-0.859892,0.049285,14.9606,0.136,4.00761,9,15.2
"171",2020-12-17 10:20:01,15.0937,32.3372,8.232,8.0038,8.0454,0.0416000000000007,-0.909164,-0.859829,0.049335,14.9588,0.137,4.0068,9,15.2
"172",2020-12-17 10:40:01,15.0807,32.3383,8.217,8.004,8.0451,0.0411000000000001,-0.909155,-0.859859,0.049296,14.9528,0.138,4.00573,9,15.2
"173",2020-12-17 11:00:01,15.0652,32.3396,8.224,8.0046,8.0461,0.0414999999999992,-0.90913,-0.859816,0.049314,14.9421,0.139,4.00445,9,15.2
"174",2020-12-17 11:20:01,15.0793,32.3406,8.222,8.005,8.0461,0.0410999999999984,-0.909102,-0.859803,0.049299,14.9392,0.14,4.00587,9,15.2
"175",2020-12-17 11:40:01,15.0844,32.3407,8.219,8.0058,8.0464,0.0405999999999995,-0.909055,-0.859782,0.0492729999999999,14.942,0.141,4.00635,9,15.2
"176",2020-12-17 12:00:01,15.0652,32.3431,8.224,8.0061,8.047,0.0409000000000006,-0.909044,-0.859765,0.049279,14.9385,0.141,4.00485,9,15.2
"177",2020-12-17 12:20:01,15.0401,32.3436,8.228,8.0065,8.0478,0.0412999999999997,-0.909028,-0.859743,0.0492849999999999,14.9236,0.142,4.00259,9,15.2
"178",2020-12-17 12:40:01,15.0506,32.3444,8.228,8.007,8.0482,0.0411999999999999,-0.908996,-0.859711,0.049285,14.9166,0.146,4.00365,9,15.1
"179",2020-12-17 13:00:01,15.0525,32.3457,8.231,8.0069,8.0482,0.0412999999999997,-0.909001,-0.859712,0.0492889999999999,14.9156,0.147,4.00396,9,15.1
"180",2020-12-17 13:20:01,15.0358,32.3456,8.232,8.0073,8.0489,0.041599999999999,-0.908985,-0.859689,0.049296,14.9095,0.147,4.00242,9,15.1
"181",2020-12-17 13:40:01,15.0116,32.3475,8.236,8.0078,8.0495,0.0417000000000005,-0.908966,-0.859674,0.049292,14.895,0.147,4.00041,9,15.1
"182",2020-12-17 14:00:01,15.0281,32.3475,8.242,8.0081,8.0495,0.0413999999999994,-0.908943,-0.859659,0.049284,14.8904,0.149,4.00193,9,15.1
"183",2020-12-17 14:20:01,15.0183,32.3491,8.237,8.0093,8.0505,0.0411999999999999,-0.908878,-0.859614,0.049264,14.8873,0.151,4.00121,9,15.1
"184",2020-12-17 14:40:01,14.9909,32.3501,8.242,8.0097,8.051,0.0412999999999997,-0.908865,-0.859608,0.049257,14.8744,0.153,3.99881,9,15.1
"185",2020-12-17 15:00:01,14.9882,32.3507,8.238,8.0095,8.0511,0.0416000000000007,-0.908874,-0.85961,0.049264,14.8614,0.156,3.99862,9,15.1
"186",2020-12-17 15:20:01,14.9913,32.3524,8.245,8.0095,8.0509,0.0414000000000012,-0.908877,-0.859618,0.0492590000000001,14.8583,0.158,3.99909,9,15.1
"187",2020-12-17 15:40:01,14.9647,32.3533,8.248,8.0101,8.0516,0.041500000000001,-0.908848,-0.859602,0.049246,14.8472,0.158,3.99674,9,15.1
"188",2020-12-17 16:00:01,14.95,32.3546,8.253,8.0112,8.0525,0.0412999999999997,-0.908792,-0.859566,0.049226,14.8312,0.161,3.99554,9,15.1
"189",2020-12-17 16:20:01,14.9649,32.3549,8.252,8.0117,8.0529,0.0411999999999999,-0.908761,-0.859528,0.0492330000000001,14.8287,0.163,3.99694,9,15
"190",2020-12-17 16:40:01,14.9438,32.3564,8.251,8.0113,8.0523,0.0410000000000004,-0.908791,-0.859582,0.0492090000000001,14.8207,0.165,3.99517,9,15.1
"191",2020-12-17 17:00:01,14.9193,32.3575,8.261,8.012,8.0533,0.0412999999999997,-0.908757,-0.85955,0.049207,14.8046,0.166,3.99305,9,15.1
"192",2020-12-17 17:20:01,14.9394,32.3585,8.255,8.0116,8.0529,0.0412999999999997,-0.908774,-0.859556,0.049218,14.8009,0.172,3.995,9,15
"193",2020-12-17 17:40:01,14.9254,32.3594,8.257,8.0119,8.0527,0.0407999999999991,-0.908761,-0.859579,0.0491820000000001,14.7964,0.173,3.99382,9,15.1
"194",2020-12-17 18:00:01,14.8993,32.361,8.264,8.0132,8.0546,0.0414000000000012,-0.908699,-0.859496,0.049203,14.783,0.174,3.9916,9,15.1
"195",2020-12-17 18:20:01,14.9148,32.3619,8.263,8.0135,8.0544,0.0408999999999988,-0.908674,-0.859492,0.0491819999999999,14.7774,0.176,3.99312,9,15
"196",2020-12-17 18:40:01,14.9169,32.3623,8.265,8.0129,8.0543,0.0413999999999994,-0.908707,-0.859499,0.049208,14.779,0.175,3.99336,9,15.1
"197",2020-12-17 19:00:01,14.8978,32.3633,8.269,8.0127,8.054,0.0412999999999997,-0.908725,-0.859531,0.049194,14.7719,0.174,3.99171,9,15
"198",2020-12-17 19:20:01,14.8899,32.3655,8.273,8.0131,8.0545,0.0414000000000012,-0.908705,-0.859513,0.049192,14.7615,0.174,3.99123,8.9,15
"199",2020-12-17 19:40:01,14.9113,32.3667,8.268,8.0136,8.055,0.0413999999999994,-0.90867,-0.859467,0.049203,14.7658,0.175,3.99333,9,15
"200",2020-12-17 20:00:01,14.9064,32.3681,8.269,8.0139,8.0549,0.0410000000000004,-0.908655,-0.859477,0.0491779999999999,14.7678,0.173,3.99304,9,15
"201",2020-12-17 20:20:01,14.8953,32.3693,8.272,8.014,8.0556,0.0416000000000007,-0.90865,-0.859449,0.0492009999999999,14.7649,0.171,3.99215,9,15
"202",2020-12-17 20:40:01,14.8933,32.3707,8.271,8.0144,8.0563,0.0419,-0.908629,-0.859411,0.049218,14.7604,0.171,3.99212,9,15
"203",2020-12-17 21:00:01,14.9221,32.3714,8.264,8.0139,8.0544,0.0404999999999998,-0.908646,-0.859493,0.049153,14.7694,0.171,3.99485,9,15.1
"204",2020-12-17 21:20:01,14.9339,32.3723,8.269,8.0143,8.0557,0.0413999999999994,-0.908622,-0.859411,0.049211,14.7805,0.169,3.99602,9,15.1
"205",2020-12-17 21:40:01,14.9376,32.3737,8.266,8.0137,8.0551,0.0413999999999994,-0.908653,-0.859441,0.049212,14.7906,0.169,3.99652,9,15.1
"206",2020-12-17 22:00:01,14.9383,32.3759,8.266,8.0138,8.0551,0.0412999999999997,-0.908649,-0.859442,0.049207,14.796,0.169,3.99682,9,15.1
"207",2020-12-17 22:20:01,14.9386,32.377,8.264,8.0142,8.056,0.0417999999999985,-0.908626,-0.859395,0.049231,14.799,0.169,3.99697,9,15.1
"208",2020-12-17 22:40:01,14.9369,32.3782,8.275,8.0143,8.0559,0.041599999999999,-0.90862,-0.859404,0.049216,14.8006,0.168,3.99696,9,15.1
"209",2020-12-17 23:00:01,14.9316,32.3794,8.267,8.0143,8.0558,0.0414999999999992,-0.908622,-0.859413,0.0492090000000001,14.799,0.168,3.9966,9,15.1
"210",2020-12-17 23:20:01,14.9201,32.3816,8.263,8.0148,8.0569,0.0421000000000014,-0.908596,-0.859363,0.049233,14.7937,0.168,3.99579,9,15.1
"211",2020-12-17 23:40:01,14.9051,32.3825,8.267,8.0156,8.0572,0.0416000000000007,-0.908556,-0.859359,0.049197,14.7839,0.169,3.99451,9,15.1
"212",2020-12-18 00:00:01,14.9247,32.3827,8.264,8.015,8.0565,0.0414999999999992,-0.908585,-0.859382,0.049203,14.783,0.172,3.99633,9,15
"213",2020-12-18 00:20:01,14.9269,32.3844,8.27,8.0155,8.0568,0.0413000000000014,-0.908554,-0.859365,0.0491889999999999,14.7879,0.175,3.99672,9,15.1
"214",2020-12-18 00:40:01,14.9059,32.3878,8.265,8.0161,8.0576,0.041500000000001,-0.908529,-0.859341,0.049188,14.783,0.176,3.99518,9,15.1
"215",2020-12-18 01:00:01,14.8841,32.3859,8.27,8.0165,8.0576,0.0411000000000001,-0.908511,-0.859356,0.0491549999999999,14.7694,0.177,3.99295,9,15
"216",2020-12-18 01:20:01,14.8788,32.3884,8.266,8.017,8.0587,0.0417000000000005,-0.908486,-0.859303,0.049183,14.7558,0.179,3.99275,9,15
"217",2020-12-18 01:40:01,14.8888,32.3887,8.268,8.0165,8.0578,0.0412999999999997,-0.90851,-0.859345,0.049165,14.7534,0.182,3.9937,9,15
"218",2020-12-18 02:00:01,14.8655,32.392,8.263,8.0173,8.0585,0.0411999999999999,-0.908473,-0.859325,0.049148,14.7467,0.183,3.99193,9,15
"219",2020-12-18 02:20:01,14.8426,32.392,8.26,8.0177,8.0591,0.0414000000000012,-0.908462,-0.859312,0.04915,14.7311,0.186,3.98982,8.9,15
"220",2020-12-18 02:40:01,14.8615,32.3929,8.256,8.0171,8.0583,0.0411999999999999,-0.908486,-0.859343,0.049143,14.7262,0.191,3.99165,8.9,15
"221",2020-12-18 03:00:01,14.8488,32.3932,8.26,8.0172,8.0576,0.0404,-0.908487,-0.859397,0.0490900000000001,14.7212,0.193,3.99052,8.9,15
"222",2020-12-18 03:20:01,14.8187,32.3948,8.265,8.0175,8.0583,0.0407999999999991,-0.908481,-0.859382,0.049099,14.7076,0.194,3.98793,8.9,15
"223",2020-12-18 03:40:01,14.835,32.3962,8.267,8.017,8.0579,0.0409000000000006,-0.908505,-0.859394,0.049111,14.7014,0.197,3.98958,8.9,15
"224",2020-12-18 04:00:01,14.8246,32.3971,8.265,8.0165,8.0571,0.0405999999999995,-0.908534,-0.859448,0.049086,14.6965,0.2,3.98873,9,15
"225",2020-12-18 04:20:01,14.7892,32.3977,8.26,8.0179,8.059,0.0411000000000001,-0.908469,-0.859372,0.0490969999999999,14.6804,0.201,3.98554,8.9,14.9
"226",2020-12-18 04:40:01,14.7989,32.4003,8.251,8.0169,8.0577,0.0408000000000008,-0.908525,-0.859438,0.049087,14.67,0.204,3.98672,8.9,14.9
"227",2020-12-18 05:00:01,14.7837,32.4022,8.255,8.0183,8.0594,0.0411000000000001,-0.908446,-0.859357,0.0490889999999999,14.6628,0.205,3.98554,8.9,14.9
"228",2020-12-18 05:20:01,14.7453,32.4037,8.262,8.0187,8.0591,0.0404,-0.908442,-0.859413,0.049029,14.6424,0.206,3.98218,8.9,14.9
"229",2020-12-18 05:40:01,14.759,32.4044,8.267,8.0182,8.0586,0.0404,-0.908463,-0.85943,0.049033,14.6311,0.208,3.98351,8.9,14.9
"230",2020-12-18 06:00:01,14.7333,32.4061,8.277,8.0187,8.059,0.0402999999999984,-0.908446,-0.85943,0.0490159999999999,14.6186,0.209,3.98134,8.9,14.9
"231",2020-12-18 06:20:01,14.7055,32.407,8.28,8.019,8.0596,0.0405999999999995,-0.908437,-0.859422,0.049015,14.5974,0.209,3.97889,8.9,14.8
"232",2020-12-18 06:40:01,14.7194,32.4079,8.282,8.0195,8.0594,0.0398999999999994,-0.908403,-0.859419,0.0489839999999999,14.5889,0.211,3.98026,8.9,14.8
"233",2020-12-18 07:00:01,14.6762,32.4128,8.291,8.0196,8.0592,0.0396000000000001,-0.908411,-0.859475,0.048936,14.5728,0.211,3.97684,8.9,14.8
"234",2020-12-18 07:20:01,14.671,32.411,8.292,8.0206,8.0606,0.0400000000000009,-0.908357,-0.859399,0.0489579999999999,14.5536,0.213,3.97616,8.9,14.8
"235",2020-12-18 07:40:01,14.6728,32.4117,8.304,8.0201,8.0594,0.0393000000000008,-0.908387,-0.859464,0.048923,14.5464,0.215,3.97641,8.9,14.8
"236",2020-12-18 08:00:01,14.6339,32.414,8.307,8.0212,8.0605,0.039299999999999,-0.908338,-0.859438,0.0488999999999999,14.5275,0.217,3.97309,8.9,14.8
"237",2020-12-18 08:20:01,14.644,32.4153,8.309,8.0214,8.0607,0.0393000000000008,-0.908325,-0.859419,0.048906,14.5158,0.218,3.97416,8.9,14.8
"238",2020-12-18 08:40:01,14.6256,32.4129,8.315,8.0212,8.0602,0.0389999999999997,-0.908342,-0.859461,0.048881,14.5053,0.218,3.9722,8.9,14.8
"239",2020-12-18 09:00:01,14.6002,32.4177,8.319,8.0214,8.0602,0.0388000000000002,-0.908341,-0.859486,0.048855,14.4866,0.218,3.9704,8.9,14.8
"240",2020-12-18 09:20:01,14.614,32.4191,8.326,8.0223,8.061,0.0387000000000004,-0.908284,-0.85943,0.048854,14.481,0.218,3.97182,8.9,14.8
"241",2020-12-18 09:40:01,14.5715,32.4193,8.333,8.0226,8.0609,0.0382999999999996,-0.908283,-0.859473,0.0488099999999999,14.4644,0.219,3.96795,8.9,14.7
"242",2020-12-18 10:00:01,14.5784,32.4216,8.338,8.023,8.0616,0.0386000000000006,-0.908253,-0.859433,0.04882,14.4514,0.222,3.96883,8.9,14.7
"243",2020-12-18 10:20:01,14.5696,32.4223,8.336,8.0232,8.0618,0.0386000000000006,-0.908247,-0.85943,0.048817,14.4456,0.224,3.9681,8.9,14.7
"244",2020-12-18 10:40:01,14.536,32.4245,8.34,8.0241,8.0626,0.0384999999999991,-0.908207,-0.859414,0.048793,14.4267,0.225,3.96526,8.9,14.7
"245",2020-12-18 11:00:01,14.5559,32.4251,8.344,8.0235,8.0612,0.0376999999999992,-0.908236,-0.859474,0.0487620000000001,14.4211,0.226,3.96716,8.9,14.6
"246",2020-12-18 11:20:01,14.5132,32.4289,8.361,8.0246,8.0626,0.0380000000000003,-0.908187,-0.859437,0.04875,14.4075,0.225,3.96366,8.9,14.7
"247",2020-12-18 11:40:01,14.5111,32.4288,8.359,8.0254,8.0632,0.0378000000000007,-0.908141,-0.859405,0.048736,14.3913,0.227,3.96345,8.9,14.6
"248",2020-12-18 12:00:01,14.5119,32.4311,8.359,8.0255,8.0637,0.0382000000000016,-0.908135,-0.859376,0.048759,14.3862,0.228,3.96377,8.9,14.6
"249",2020-12-18 12:20:01,14.4746,32.4324,8.37,8.0264,8.0644,0.0379999999999985,-0.908099,-0.859376,0.048723,14.3673,0.229,3.96049,8.9,14.6
"250",2020-12-18 12:40:01,14.4945,32.4326,8.367,8.0259,8.064,0.0381,-0.908119,-0.85938,0.048739,14.3602,0.23,3.96234,8.9,14.6
"251",2020-12-18 13:00:01,14.4623,32.4331,8.372,8.0267,8.0641,0.0373999999999999,-0.908086,-0.859402,0.0486839999999999,14.3486,0.23,3.95944,8.9,14.6
"252",2020-12-18 13:20:01,14.4521,32.4359,8.374,8.0274,8.0646,0.0372000000000003,-0.90805,-0.859384,0.048666,14.3343,0.231,3.95881,8.9,14.6
"253",2020-12-18 13:40:01,14.464,32.436,8.378,8.027,8.0645,0.0375000000000014,-0.908071,-0.859381,0.04869,14.33,0.232,3.95991,8.9,14.6
"254",2020-12-18 14:00:01,14.4224,32.4379,8.385,8.0276,8.065,0.0373999999999999,-0.908049,-0.859391,0.048658,14.3132,0.232,3.9563,8.9,14.6
"255",2020-12-18 14:20:01,14.4361,32.4394,8.385,8.0276,8.0645,0.036900000000001,-0.908046,-0.859405,0.048641,14.3051,0.234,3.95774,8.8,14.5
"256",2020-12-18 14:40:01,14.4166,32.4416,8.394,8.0283,8.0653,0.0370000000000008,-0.908012,-0.85938,0.048632,14.2971,0.234,3.95618,8.8,14.5
"257",2020-12-18 15:00:01,14.3972,32.4419,8.388,8.0289,8.0654,0.0365000000000002,-0.907984,-0.859394,0.04859,14.2809,0.234,3.95444,8.8,14.5
"258",2020-12-18 15:20:01,14.4189,32.4426,8.39,8.0289,8.0655,0.0366,-0.907975,-0.859368,0.048607,14.2803,0.235,3.9565,8.8,14.5
"259",2020-12-18 15:40:01,14.3755,32.4452,8.396,8.0292,8.0657,0.0365000000000002,-0.907975,-0.859397,0.048578,14.2646,0.238,3.95281,8.8,14.5
"260",2020-12-18 16:00:01,14.3807,32.4461,8.395,8.0298,8.0662,0.0364000000000004,-0.907939,-0.859363,0.0485760000000001,14.2541,0.241,3.95339,8.8,14.5
"261",2020-12-18 16:20:01,14.3796,32.4458,8.396,8.0296,8.0654,0.0358000000000001,-0.907953,-0.859411,0.048542,14.2505,0.241,3.95326,8.8,14.5
"262",2020-12-18 16:40:01,14.3479,32.4495,8.409,8.0304,8.0665,0.0360999999999994,-0.907917,-0.859381,0.048536,14.2349,0.243,3.95075,8.8,14.5
"263",2020-12-18 17:00:01,14.3734,32.4494,8.405,8.0293,8.0656,0.0363000000000007,-0.907969,-0.859411,0.048558,14.2339,0.248,3.95308,8.8,14.5
"264",2020-12-18 17:20:01,14.3344,32.4518,8.412,8.0301,8.0662,0.0361000000000011,-0.907943,-0.859413,0.04853,14.2218,0.251,3.94976,8.8,14.5
"265",2020-12-18 17:40:01,14.3434,32.4524,8.415,8.0307,8.0666,0.0358999999999998,-0.907902,-0.859381,0.048521,14.2133,0.255,3.95065,8.8,14.5
"266",2020-12-18 18:00:01,14.3465,32.4527,8.412,8.0308,8.0669,0.0361000000000011,-0.907895,-0.859363,0.048532,14.2137,0.262,3.95098,8.8,14.5
"267",2020-12-18 18:20:01,14.321,32.4552,8.423,8.0306,8.0665,0.0358999999999998,-0.907917,-0.859408,0.048509,14.2021,0.263,3.9489,8.8,14.5
"268",2020-12-18 18:40:01,14.3462,32.456,8.419,8.0307,8.0667,0.0360000000000014,-0.907902,-0.859375,0.048527,14.2036,0.265,3.9513,8.8,14.5
"269",2020-12-18 19:00:01,14.328,32.4579,8.424,8.0293,8.0656,0.0363000000000007,-0.907986,-0.859458,0.0485279999999999,14.2018,0.265,3.94985,8.8,14.5
"270",2020-12-18 19:20:01,14.3258,32.4593,8.429,8.0302,8.0661,0.0358999999999998,-0.907938,-0.859428,0.0485100000000001,14.1965,0.263,3.9498,8.8,14.5
"271",2020-12-18 19:40:01,14.3464,32.4597,8.428,8.0304,8.0662,0.0358000000000001,-0.907921,-0.859407,0.0485139999999999,14.2018,0.263,3.95172,8.8,14.5
"272",2020-12-18 20:00:01,14.3273,32.4616,8.428,8.0299,8.0655,0.0356000000000005,-0.907956,-0.859466,0.04849,14.1996,0.261,3.95018,8.8,14.5
"273",2020-12-18 20:20:01,14.3499,32.4615,8.425,8.0302,8.0657,0.035499999999999,-0.90793,-0.859436,0.048494,14.2036,0.261,3.95224,8.8,14.5
"274",2020-12-18 20:40:01,14.3592,32.4633,8.422,8.0288,8.0649,0.0360999999999994,-0.908003,-0.859471,0.048532,14.2128,0.259,3.95329,8.8,14.5
"275",2020-12-18 21:00:01,14.3455,32.4655,8.418,8.0293,8.0652,0.0359000000000016,-0.907982,-0.85947,0.048512,14.2133,0.256,3.95228,8.8,14.5
"276",2020-12-18 21:20:01,14.3723,32.4659,8.418,8.0284,8.0645,0.0361000000000011,-0.908024,-0.859485,0.048539,14.2214,0.256,3.95478,8.8,14.5
"277",2020-12-18 21:40:01,14.3786,32.4678,8.414,8.0283,8.0639,0.0356000000000005,-0.908026,-0.859517,0.048509,14.2319,0.256,3.95556,8.8,14.5
"278",2020-12-18 22:00:01,14.3698,32.4682,8.42,8.0278,8.0636,0.0358000000000001,-0.90806,-0.859539,0.0485209999999999,14.2346,0.254,3.9548,8.8,14.5
"279",2020-12-18 22:20:01,14.3894,32.47,8.416,8.0288,8.0644,0.0355999999999987,-0.907997,-0.859479,0.0485180000000001,14.242,0.254,3.95679,8.8,14.5
"280",2020-12-18 22:40:01,14.4002,32.4708,8.411,8.0285,8.0644,0.0358999999999998,-0.90801,-0.859472,0.048538,14.2529,0.254,3.95787,8.8,14.5
"281",2020-12-18 23:00:01,14.3868,32.4723,8.414,8.0286,8.0643,0.0356999999999985,-0.908006,-0.859487,0.048519,14.2536,0.252,3.95681,8.8,14.5
"282",2020-12-18 23:20:01,14.4007,32.4732,8.409,8.0278,8.0638,0.0360000000000014,-0.908045,-0.859504,0.0485409999999999,14.2567,0.253,3.95818,8.8,14.5
"283",2020-12-18 23:40:01,14.4151,32.4747,8.407,8.0278,8.0634,0.0356000000000005,-0.90804,-0.859515,0.0485249999999999,14.2673,0.252,3.95967,8.9,14.6
"284",2020-12-19 00:00:01,14.3991,32.4777,8.414,8.0284,8.0637,0.0353000000000012,-0.908015,-0.859514,0.048501,14.2697,0.251,3.95853,8.8,14.5
"285",2020-12-19 00:20:01,14.407,32.4778,8.404,8.0284,8.0641,0.0357000000000003,-0.908013,-0.859487,0.048526,14.2697,0.253,3.95926,8.8,14.5
"286",2020-12-19 00:40:01,14.4245,32.478,8.406,8.0274,8.0626,0.0351999999999997,-0.908061,-0.859557,0.048504,14.2781,0.254,3.9609,8.9,14.5
"287",2020-12-19 01:00:01,14.4048,32.4808,8.407,8.028,8.0635,0.035499999999999,-0.908033,-0.859527,0.0485059999999999,14.2778,0.254,3.95939,8.9,14.5
"288",2020-12-19 01:20:01,14.404,32.4814,8.412,8.0285,8.0637,0.0352000000000015,-0.908009,-0.859513,0.048496,14.2729,0.255,3.95938,8.9,14.5
"289",2020-12-19 01:40:01,14.4168,32.4827,8.408,8.0274,8.0628,0.0353999999999992,-0.908064,-0.859558,0.0485059999999999,14.2778,0.257,3.9607,8.8,14.5
"290",2020-12-19 02:00:01,14.3893,32.4849,8.41,8.0281,8.0636,0.035499999999999,-0.908033,-0.859535,0.0484979999999999,14.2702,0.258,3.95842,8.9,14.5
"291",2020-12-19 02:20:01,14.4003,32.4854,8.411,8.0284,8.0635,0.0350999999999999,-0.908015,-0.859535,0.04848,14.2668,0.258,3.95948,8.9,14.5
"292",2020-12-19 02:40:01,14.4021,32.4874,8.413,8.0285,8.0636,0.0350999999999999,-0.908006,-0.859529,0.048477,14.2697,0.26,3.95987,8.9,14.5
"293",2020-12-19 03:00:01,14.3728,32.4893,8.419,8.029,8.0639,0.0349000000000004,-0.907991,-0.859539,0.0484519999999999,14.2592,0.263,3.95739,8.9,14.5
"294",2020-12-19 03:20:01,14.3904,32.4897,8.414,8.0286,8.0638,0.0351999999999997,-0.908005,-0.85953,0.0484749999999999,14.2552,0.265,3.95903,8.8,14.5
"295",2020-12-19 03:40:01,14.3838,32.4907,8.417,8.0289,8.0644,0.035499999999999,-0.907991,-0.859501,0.04849,14.2541,0.265,3.95854,8.9,14.5
"296",2020-12-19 04:00:01,14.3564,32.4919,8.424,8.029,8.0645,0.0355000000000008,-0.907994,-0.859521,0.048473,14.2424,0.265,3.95616,8.9,14.5
"297",2020-12-19 04:20:01,14.3776,32.4934,8.425,8.029,8.0643,0.0352999999999994,-0.907988,-0.859518,0.04847,14.24,0.268,3.95828,8.8,14.5
"298",2020-12-19 04:40:01,14.3546,32.4955,8.43,8.0298,8.0644,0.0345999999999993,-0.907952,-0.859531,0.0484209999999999,14.2342,0.269,3.95639,8.9,14.5
"299",2020-12-19 05:00:01,14.3405,32.4971,8.425,8.0295,8.0647,0.0351999999999997,-0.907973,-0.859526,0.048447,14.2214,0.27,3.95527,8.9,14.5
"300",2020-12-19 05:20:01,14.3563,32.4971,8.434,8.0296,8.0644,0.0347999999999988,-0.907961,-0.85953,0.048431,14.2207,0.272,3.95672,8.8,14.5
"301",2020-12-19 05:40:01,14.3205,32.4978,8.434,8.0304,8.0648,0.0343999999999998,-0.907927,-0.859543,0.0483840000000001,14.2077,0.271,3.95351,8.9,14.5
"302",2020-12-19 06:00:01,14.3309,32.4999,8.429,8.0306,8.0651,0.0344999999999995,-0.907912,-0.859518,0.048394,14.1996,0.274,3.95469,8.9,14.5
"303",2020-12-19 06:20:01,14.3223,32.5015,8.438,8.0305,8.0654,0.0349000000000004,-0.90792,-0.859508,0.0484119999999999,14.1968,0.272,3.95408,8.8,14.5
"304",2020-12-19 06:40:01,14.3006,32.5036,8.442,8.0312,8.0658,0.0345999999999993,-0.907888,-0.859506,0.048382,14.1834,0.271,3.95231,8.9,14.4
"305",2020-12-19 07:00:01,14.3218,32.5041,8.44,8.0306,8.065,0.0343999999999998,-0.907919,-0.859532,0.0483870000000001,14.1834,0.271,3.95432,8.9,14.4
"306",2020-12-19 07:20:01,14.2865,32.5051,8.437,8.0314,8.0658,0.0343999999999998,-0.907886,-0.859522,0.048364,14.1723,0.27,3.95119,8.9,14.4
"307",2020-12-19 07:40:01,14.2941,32.5068,8.44,8.0309,8.0648,0.0338999999999992,-0.90791,-0.859572,0.048338,14.1642,0.271,3.95207,8.8,14.4
"308",2020-12-19 08:00:01,14.2929,32.5074,8.443,8.0314,8.0659,0.0344999999999995,-0.907885,-0.859509,0.0483760000000001,14.1637,0.273,3.95203,8.8,14.4
"309",2020-12-19 08:20:01,14.267,32.5106,8.447,8.0318,8.0661,0.0343,-0.907868,-0.859522,0.048346,14.1507,0.272,3.95,8.8,14.4
"310",2020-12-19 08:40:01,14.2929,32.5101,8.443,8.0313,8.0653,0.0340000000000007,-0.907888,-0.859546,0.048342,14.1507,0.272,3.95232,8.8,14.4
"311",2020-12-19 09:00:01,14.2647,32.5075,8.446,8.0318,8.0654,0.0335999999999999,-0.90787,-0.859564,0.048306,14.1424,0.271,3.94946,8.8,14.4
"312",2020-12-19 09:20:01,14.2591,32.5133,8.445,8.0314,8.0652,0.0338000000000012,-0.907892,-0.859584,0.048308,14.1338,0.271,3.94957,8.8,14.4
"313",2020-12-19 09:40:01,14.2702,32.5152,8.445,8.0325,8.0662,0.0336999999999996,-0.907825,-0.85952,0.048305,14.1344,0.271,3.9508,8.8,14.4
"314",2020-12-19 10:00:01,14.2363,32.5173,8.453,8.0322,8.066,0.0338000000000012,-0.907858,-0.859563,0.0482950000000001,14.1228,0.271,3.94792,8.8,14.4
"315",2020-12-19 10:20:01,14.2588,32.5165,8.45,8.0325,8.0664,0.0338999999999992,-0.907832,-0.85952,0.048312,14.1207,0.273,3.94988,8.8,14.4
